,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M
301,1.4,1.125,0.4,26.138239,12.246984,5.046211,7.37087,15,False,False,True
302,1.1125,0.8875,0.375,13.7495075,5.1312595,3.5436875,4.3941725,11,True,False,False
303,1.6,1.2625,0.475,36.18813675,13.70698325,9.298636,11.3398,12,True,False,False
304,1.2875,0.975,0.3125,16.17338975,6.747181,3.58621175,5.2446575,8,False,True,False
305,1.5125,1.1875,0.35,31.68056625,15.7339725,7.2858215,7.767763,9,False,False,True
306,1.1125,0.775,0.225,9.525432,4.40834725,2.551455,2.42388225,7,False,True,False
307,0.35,0.2625,0.0875,0.396893,0.15592225,0.07087375,0.113398,3,False,True,False
308,1.125,0.85,0.3125,11.46737275,4.8477645,1.984465,3.81300775,8,False,True,False
309,1.4,1.05,0.375,24.81998725,12.47378,5.57067675,6.56290925,8,False,False,True
310,1.2125,0.9375,0.35,14.7700895,5.6699,3.4869885,4.819415,8,False,True,False
311,1.6875,1.3125,0.425,51.29842025,22.226008,11.0846545,12.8990225,12,True,False,False
312,0.9625,0.725,0.2375,8.845044,4.0539785,1.80019325,2.438057,6,False,True,False
313,1.6375,1.1375,0.425,36.1456125,16.5277585,8.5898985,9.4403835,8,True,False,False
314,1.4125,1.1625,0.375,33.49493425,16.4710595,6.27941425,8.77417025,9,False,True,False
315,0.825,0.6,0.1875,4.6209685,2.11203775,0.9355335,1.360776,6,False,True,False
316,1.4875,1.1375,0.3625,26.705229,12.190285,5.159609,7.8528115,11,False,False,True
317,1.425,1.1875,0.4875,29.18581025,13.13999325,5.40057975,8.6465975,18,False,False,True
318,1.1875,0.9375,0.2875,14.75591475,6.6054335,3.3735905,4.12485225,7,False,True,False
319,1.325,1.05,0.35,17.7751365,8.23552975,3.30271675,5.1879585,8,True,False,False
320,1.325,1.075,0.375,21.0069795,9.2135875,5.25883225,5.556502,9,True,False,False
321,0.9375,0.75,0.1875,4.082328,1.6726205,0.850485,1.247378,7,False,True,False
322,1.1375,0.9375,0.3125,12.984071,5.62737575,3.1467945,3.40194,10,True,False,False
323,1.2125,0.925,0.2875,13.56523575,5.65572525,2.70737725,3.6570855,7,True,False,False
324,1.325,1.1375,0.4125,27.79668475,8.94426725,7.98038425,8.40562675,11,True,False,False
325,1.425,1.1625,0.3875,27.45649075,12.643877,7.3992195,7.2291225,9,True,False,False
326,1.5125,1.1625,0.4125,29.937072,11.94931425,7.01650125,9.63883,13,False,False,True
327,1.4375,1.15,0.375,26.2799865,9.4403835,5.8683465,8.46232575,9,True,False,False
328,1.325,1.05,0.325,28.3778495,9.63883,6.406987,7.5126175,17,True,False,False
329,1.4875,1.15,0.425,32.02076025,16.159215,7.24329725,7.5126175,10,False,False,True
330,1.3625,0.9625,0.375,31.70891575,15.37960375,6.93145275,8.06543275,9,True,False,False
331,0.9,0.75,0.2125,7.654365,3.35941575,1.814368,2.11203775,7,False,True,False
332,1.45,1.15,0.375,29.7386255,14.75591475,5.48562825,8.6465975,10,False,False,True
333,1.3,1.025,0.3875,20.6100865,8.2497045,5.20213325,6.6621325,12,True,False,False
334,1.25,0.95,0.3125,14.7133905,7.04485075,3.21766825,3.798833,8,False,True,False
335,0.85,0.65,0.2125,5.34388075,2.31048425,0.94970825,1.70097,6,False,True,False
336,0.95,0.725,0.3,8.0229085,3.33106625,1.85689225,2.4097075,9,False,False,True
337,1.2,0.875,0.3375,15.49300175,7.75358825,2.82077525,4.479221,8,False,True,False
338,1.25,0.975,0.3125,16.5277585,8.334753,3.742134,4.55009475,8,False,True,False
339,0.975,0.775,0.2625,7.55514175,3.35941575,1.48834875,2.2963095,8,False,True,False
340,1.4125,1.0375,0.3125,18.9091165,8.561549,4.37999775,5.2446575,7,False,False,True
341,1.6875,1.4125,0.4875,52.09220625,21.67319275,10.24834425,15.6772735,12,True,False,False
342,0.7375,0.55,0.1625,3.67126025,1.474174,0.793786,0.9922325,6,False,True,False
343,0.75,0.575,0.2125,3.3168915,1.417475,0.49611625,1.17650425,6,False,True,False
344,1.6125,1.2625,0.4125,37.0527965,12.28950825,7.427569,14.74174,10,False,False,True
345,1.375,1.0875,0.35,22.66542525,8.3631025,5.40057975,6.747181,10,False,True,False
346,1.2125,0.9625,0.3125,13.53688625,5.6699,2.22543575,4.819415,12,False,False,True
347,1.5125,1.1375,0.3625,24.437269,9.468733,5.62737575,8.50485,9,True,False,False
348,1.125,0.9,0.3125,12.757275,5.4147545,2.45223175,4.1106775,12,False,True,False
349,1.25,1.0,0.4125,23.3883375,7.200773,5.8116475,8.0796075,13,False,False,True
350,1.5625,1.25,0.4375,36.0889135,15.989118,8.561549,10.602713,9,True,False,False
351,1.575,1.325,0.4375,40.07201825,18.9091165,8.34892775,10.07824725,13,False,False,True
352,0.9625,0.6875,0.2875,7.61184075,2.76407625,2.33883375,2.4097075,8,False,False,True
353,1.7375,1.3125,0.5125,51.55356575,23.2182405,11.41067375,12.82814875,13,True,False,False
354,1.475,1.15,0.3125,21.4038725,9.468733,4.252425,6.747181,9,False,True,False
355,1.5625,1.225,0.4375,31.39707125,12.71475075,6.13766675,10.19164525,8,True,False,False
356,1.65,1.3125,0.5,41.4753185,18.49804875,8.49067525,11.963489,11,True,False,False
357,0.825,0.65,0.2,5.6699,1.77184375,1.417475,1.984465,9,True,False,False
358,1.0,0.75,0.3125,11.8217415,5.4147545,2.551455,3.33106625,9,False,False,True
359,1.7375,1.325,0.375,41.8722115,18.07280625,8.57572375,12.190285,14,False,False,True
360,1.4,1.125,0.3625,26.52095725,12.0485375,4.66349275,7.72523875,11,False,False,True
361,1.3375,1.0,0.325,18.6256215,8.03708325,4.592619,4.9611625,7,False,True,False
362,1.125,0.875,0.325,13.04077,4.932813,3.1467945,3.8271825,8,False,False,True
363,1.3875,1.1,0.375,30.957654,11.793392,6.010094,12.48795475,15,False,False,True
364,1.55,1.2125,0.4125,33.055517,13.6928085,6.747181,10.0640725,13,True,False,False
365,0.7125,0.5375,0.15,2.65067825,0.8788345,0.6520385,0.850485,6,False,True,False
366,1.5625,1.225,0.3875,34.26037075,13.1825175,4.592619,11.6516445,11,True,False,False
367,1.5,1.1875,0.3875,32.27590575,14.231449,6.50621025,8.788345,9,False,False,True
368,1.175,0.925,0.35,14.13222575,5.93922025,3.47281375,4.1106775,10,False,True,False
369,1.4375,1.1125,0.425,28.98736375,15.5638755,6.16601625,6.463686,9,False,False,True
370,1.25,0.9625,0.3,17.95940825,6.53455975,3.5436875,6.6621325,14,False,False,True
371,1.3,0.9875,0.2875,18.27125275,8.94426725,3.52951275,5.273007,11,False,True,False
372,0.7875,0.6,0.175,3.8838815,1.54504775,0.89300925,1.13398,8,False,True,False
373,1.75,1.35,0.5375,56.075311,18.92329125,8.85921875,20.128145,24,True,False,False
374,1.2625,0.975,0.3125,15.43630275,6.973977,4.252425,3.98310475,7,True,False,False
375,1.025,0.75,0.225,7.93786,3.9972795,1.63009625,2.1262125,8,False,True,False
376,1.625,1.2375,0.4,34.23202125,15.592225,7.64019025,9.07184,10,False,False,True
377,0.6125,0.4375,0.1375,2.22543575,1.13398,0.510291,0.56699,5,False,True,False
378,1.3625,1.075,0.3875,22.77882325,11.5949455,4.082328,6.463686,7,False,False,True
379,1.3125,1.0125,0.375,22.5378525,8.71747125,5.8116475,7.2291225,14,False,True,False
380,1.3875,1.1,0.375,23.756881,11.77921725,4.139027,6.520385,8,False,False,True
381,0.925,0.6875,0.2,6.59125875,2.6365035,1.587572,2.041164,6,False,True,False
382,0.6875,0.4875,0.175,2.48058125,0.97805775,0.623689,0.72291225,4,False,True,False
383,1.45,1.125,0.35,28.7180435,10.77281,6.123492,10.20582,14,False,False,True
384,1.525,1.225,0.4,31.524644,13.1825175,6.463686,9.6671795,10,False,False,True
385,0.925,0.7125,0.2625,7.654365,3.18931875,1.65844575,2.36718325,9,True,False,False
386,1.2625,0.975,0.2875,18.71067,8.63242275,4.40834725,4.9611625,8,True,False,False
387,1.0125,0.7625,0.2625,10.27669375,4.43669675,1.99863975,3.5436875,10,False,True,False
388,1.725,1.35,0.4625,48.477645,21.89998875,10.92873225,12.26115875,8,False,False,True
389,1.375,1.05,0.4,38.00250475,17.93105875,8.8166945,9.752228,10,False,False,True
390,1.3125,1.0875,0.3875,30.1922175,13.777857,6.6054335,8.0796075,8,False,False,True
391,1.375,1.125,0.3875,22.38193025,9.7238785,4.5075705,7.087375,12,False,False,True
392,1.2125,0.9125,0.3125,12.076887,4.6209685,2.73572675,4.2807745,8,False,True,False
393,1.5625,1.1875,0.4,30.74503275,14.18892475,6.67630725,8.80251975,10,False,False,True
394,1.5875,1.2875,0.425,36.1456125,14.4298955,8.107957,9.63883,16,False,False,True
395,1.6125,1.3125,0.4,42.73687125,21.13455225,6.9456275,12.26115875,11,False,False,True
396,1.2625,0.9625,0.2625,15.66309875,6.7755305,3.52951275,4.40834725,9,False,False,True
397,1.225,1.0,0.3625,18.80989325,5.953395,3.67126025,7.12989925,13,True,False,False
398,1.5125,1.175,0.3875,27.612413,11.1413535,6.350288,9.48290775,9,True,False,False
399,1.4,1.125,0.4625,30.333965,10.78698475,4.9611625,11.623295,19,False,False,True
400,1.875,1.375,0.4875,51.95045875,23.530085,10.375917,12.47378,11,True,False,False
401,0.9875,0.8125,0.2625,8.674947,3.1467945,2.08368825,2.6932025,8,False,True,False
402,1.05,0.7875,0.25,9.73805325,4.4508715,2.25378525,2.551455,6,False,True,False
403,1.45,1.15,0.4,30.1355185,14.5432935,7.66853975,7.44174375,9,False,False,True
404,0.5875,0.425,0.1625,1.77184375,0.6520385,0.396893,0.623689,6,False,True,False
405,1.7375,1.375,0.55,43.98424925,16.045817,10.87203325,12.6155275,13,False,False,True
406,1.5875,1.2625,0.4625,36.95357325,14.2030995,8.3631025,11.623295,17,True,False,False
407,1.475,1.175,0.3625,27.612413,12.8423235,6.690482,8.1930055,8,False,True,False
408,1.575,1.325,0.45,36.27318525,17.519991,7.257472,8.9300925,9,False,False,True
409,0.95,0.7125,0.2375,6.8889285,2.53728025,1.88524175,2.1262125,7,False,True,False
410,1.5625,1.2375,0.3875,29.72445075,13.8062065,6.010094,9.11436425,11,False,False,True
411,1.275,1.0,0.325,16.25843825,6.2085405,3.86970675,5.5281525,13,True,False,False
412,1.0875,0.8125,0.275,12.28950825,5.046211,2.79242575,4.3941725,7,True,False,False
413,1.45,1.1125,0.375,25.13183175,10.8578585,5.9250455,7.2291225,11,False,True,False
414,1.3125,0.95,0.3375,17.4349425,7.3992195,4.5075705,4.9611625,8,False,True,False
415,1.125,0.85,0.325,10.53183925,4.55009475,2.25378525,2.9766975,9,False,False,True
416,1.3625,1.1,0.4375,21.95668775,8.46232575,5.31553125,7.5126175,11,True,False,False
417,1.2,1.0,0.3125,21.5172705,6.02426875,5.0745605,6.80388,15,True,False,False
418,1.475,1.175,0.375,28.22192725,13.6361095,6.577084,6.80388,8,False,False,True
419,0.9,0.675,0.225,6.577084,3.40194,1.23320325,1.587572,8,False,True,False
420,1.65,1.2375,0.4875,46.13881125,16.839603,10.19164525,13.7495075,10,False,False,True
421,1.375,1.15,0.325,20.08562075,8.6465975,4.12485225,5.8116475,12,False,False,True
422,1.1,0.85,0.3125,13.87708025,4.91863825,2.48058125,5.6699,13,False,True,False
423,1.3625,1.0875,0.375,19.43358225,8.23552975,4.1106775,6.3786375,10,True,False,False
424,1.4,1.0875,0.325,22.0275615,10.035723,4.9044635,6.293589,9,False,True,False
425,1.025,0.7625,0.25,7.49844275,2.83495,1.85689225,2.4097075,7,False,True,False
426,1.7,1.375,0.4375,50.972401,23.1048425,11.12717875,12.8990225,19,True,False,False
427,1.5625,1.225,0.4125,31.9498865,13.5227115,6.70465675,9.02931575,9,True,False,False
428,1.375,1.05,0.2875,18.937466,8.29222875,3.8838815,5.9250455,11,False,True,False
429,1.45,1.125,0.35,23.359988,9.82310175,5.00368675,7.4559185,10,False,False,True
430,1.125,0.9125,0.3125,13.097469,6.05261825,2.79242575,3.72795925,8,False,True,False
431,0.9,0.675,0.225,5.88252125,2.778251,1.1056305,1.757669,6,False,True,False
432,1.175,0.9125,0.2625,11.92096475,4.6209685,2.93417325,3.96893,9,True,False,False
433,1.1875,0.9625,0.3,15.932419,8.1930055,2.56562975,4.3374735,8,False,False,True
434,1.5875,1.2375,0.425,38.82464025,18.6256215,8.66077225,10.3475675,10,False,False,True
435,1.575,1.2125,0.3875,36.230661,18.0586315,7.7961125,8.788345,8,False,False,True
436,1.3125,1.0,0.35,18.540573,8.6465975,4.53592,4.7910655,7,False,True,False
437,1.3125,0.95,0.3125,18.427175,8.5898985,4.3941725,4.5075705,7,False,False,True
438,1.325,1.025,0.35,19.3060095,8.77417025,4.01145425,5.20213325,6,False,False,True
439,0.75,0.55,0.1625,3.38776525,1.474174,0.43941725,0.9922325,5,False,True,False
440,1.375,1.125,0.425,22.963095,8.9867915,4.4508715,6.23689,11,False,False,True
441,1.05,0.7625,0.225,9.298636,4.762716,1.74349425,2.324659,6,False,True,False
442,1.475,1.1375,0.3875,25.10348225,10.999606,5.329706,7.7961125,10,False,False,True
443,1.6625,1.2875,0.45,39.3774555,16.85377775,9.185238,11.1980525,10,True,False,False
444,1.0625,0.775,0.2375,8.71747125,3.9405805,2.11203775,2.6365035,7,False,True,False
445,1.1125,0.925,0.3125,14.5999925,7.07320025,2.4664065,4.5075705,9,False,False,True
446,0.6,0.4375,0.1375,1.99863975,0.7087375,0.396893,0.5953395,5,False,True,False
447,1.45,1.0875,0.375,23.643483,12.133586,4.29494925,6.520385,8,True,False,False
448,0.8125,0.625,0.1375,4.706017,2.154562,1.4458245,1.2757275,5,False,True,False
449,1.475,1.225,0.4125,34.2178465,15.8473705,6.6621325,8.7599955,10,False,False,True
450,1.4625,1.1375,0.35,27.499015,13.097469,5.2446575,8.3631025,9,False,False,True
451,1.0,0.7875,0.225,9.19941275,4.2807745,2.0695135,2.494756,8,False,True,False
452,1.125,0.875,0.3375,15.87572,6.5487345,3.8838815,4.1106775,13,True,False,False
453,1.65,1.2375,0.525,43.885026,20.525038,9.99319875,11.12717875,10,True,False,False
454,1.7875,1.3125,0.5,53.580555,26.932025,12.360382,12.20445975,10,False,False,True
455,1.4,1.1375,0.4,27.4139665,12.82814875,5.8683465,7.767763,9,True,False,False
456,0.9,0.6625,0.225,5.82582225,2.721552,1.0489315,1.65844575,7,False,True,False
457,1.0625,0.7625,0.275,10.1774705,4.9044635,2.48058125,2.76407625,9,False,False,True
458,1.325,1.075,0.35,19.1926115,8.448151,2.73572675,6.520385,8,False,True,False
459,1.4625,1.1625,0.35,25.741346,10.8011595,4.57844425,8.9300925,13,True,False,False
460,0.875,0.7,0.1875,5.556502,2.324659,1.13398,1.814368,8,False,True,False
461,1.375,1.0625,0.4,22.4811535,9.7238785,5.76912325,6.0951425,9,False,False,True
462,1.85,1.425,0.45,53.08443875,25.84056925,12.1052365,12.643877,10,False,False,True
463,1.625,1.3125,0.4375,41.71628925,19.1359125,8.9300925,11.3114505,11,False,False,True
464,1.6375,1.3625,0.4125,45.99706375,18.58309725,8.4765005,14.5432935,12,True,False,False
465,1.125,0.8625,0.2875,14.061352,5.40057975,3.3168915,3.96893,12,True,False,False
466,1.1375,0.875,0.3375,15.20950675,8.09378225,2.42388225,3.75630875,7,False,True,False
467,0.7375,0.5625,0.2,3.515338,1.37495075,0.907184,1.13398,9,False,True,False
468,1.2125,0.9875,0.4,18.71067,7.01650125,3.628736,6.6621325,14,True,False,False
469,1.55,1.2125,0.4375,36.0322145,15.0535845,8.71747125,10.489315,11,True,False,False
470,1.45,1.125,0.3875,26.365035,10.9145575,6.973977,7.5126175,9,True,False,False
471,1.2,0.9375,0.3,16.7120303,7.18659825,3.628736,4.876114,11,False,False,True
472,1.425,1.05,0.4,25.16018125,12.23280925,5.42892925,6.3219385,8,True,False,False
473,1.675,1.3,0.4375,41.82968725,17.78931125,10.7444605,10.602713,10,False,False,True
474,1.5875,1.2375,0.4875,36.7693015,15.762322,8.46232575,10.489315,11,True,False,False
475,1.65,1.3125,0.45,48.00987825,17.08057375,11.35397475,11.90679,15,False,True,False
476,1.3125,1.0,0.35,19.71707725,6.81805475,4.53592,7.1724235,10,False,True,False
477,1.8875,1.45,0.5125,56.88327175,23.51591025,11.38232425,16.8679525,10,False,False,True
478,1.3,1.0,0.325,16.51358375,6.6054335,3.86970675,5.10291,10,False,True,False
479,1.7875,1.4625,0.575,58.75433875,24.53649225,11.60912025,16.0174675,10,True,False,False
480,1.2875,1.05,0.375,19.06503875,7.24329725,3.78465825,6.6621325,10,False,True,False
481,0.8875,0.7,0.25,6.44951125,2.65067825,1.28990225,2.4097075,11,False,True,False
482,1.0,0.7625,0.2125,8.4198015,3.061746,1.99863975,2.83495,10,False,False,True
483,1.2125,0.925,0.35,16.23008875,5.783298,4.01145425,4.9611625,10,False,False,True
484,1.575,1.2875,0.425,39.2640575,18.01610725,8.37727725,10.77281,11,False,False,True
485,1.4875,1.1625,0.375,29.07241225,11.679994,7.78193775,8.1930055,11,True,False,False
486,1.4,1.1375,0.4125,24.38057,11.38232425,4.80524025,6.9456275,11,False,False,True
487,1.625,1.25,0.475,41.503668,18.18620425,9.6104805,12.03436275,9,True,False,False
488,1.1,0.8625,0.2625,12.14776075,4.6776675,2.3530085,3.742134,11,True,False,False
489,1.1625,0.9,0.2875,16.42853525,8.3631025,3.95475525,3.40194,7,False,False,True
490,1.375,1.1,0.375,25.35862775,8.91591775,4.2807745,9.07184,19,True,False,False
491,1.4125,1.175,0.4875,32.375129,10.9712565,7.314171,9.922325,17,False,False,True
492,1.5,1.175,0.4125,30.0221205,14.288148,6.8322295,7.7961125,9,False,False,True
493,1.4,1.0875,0.3375,20.41164,9.3269855,2.9199985,7.1157245,11,False,True,False
494,1.425,1.1125,0.375,27.99513125,14.288148,5.8683465,7.0590255,8,False,False,True
495,1.1875,0.9125,0.25,3.72795925,5.74077375,2.48058125,3.4869885,7,False,True,False
496,1.4125,1.125,0.35,28.50542225,10.73028575,6.917278,7.5126175,12,False,False,True
497,1.3625,1.125,0.375,27.725811,9.53960675,5.40057975,8.50485,11,False,False,True
498,1.375,1.1,0.3875,26.818627,8.8733935,5.17378375,9.4970825,16,True,False,False
499,1.1,0.8625,0.25,10.375917,3.458639,2.56562975,3.40194,13,False,True,False
500,1.2625,0.95,0.325,18.597272,6.4353365,5.06038575,6.23689,13,False,False,True
501,2.0,1.575,0.4875,71.610837,26.4500835,16.726205,17.57669,23,True,False,False
502,1.2375,0.9625,0.3375,18.78154375,8.51902475,4.63514325,5.2446575,11,True,False,False
503,1.3125,1.0125,0.3375,21.47474625,9.36950975,6.123492,5.5281525,10,False,False,True
504,1.8,1.45,0.4875,59.6189985,29.10076175,13.60776,15.23785625,10,True,False,False
505,1.4875,1.0875,0.4,29.9654215,12.06271225,6.350288,8.788345,9,False,False,True
506,1.4125,1.075,0.375,23.5584345,12.03436275,4.91863825,6.2085405,10,False,False,True
507,1.5875,1.1875,0.375,33.57998275,15.1102835,8.7032965,8.2497045,10,True,False,False
508,1.4625,1.0875,0.4375,27.839209,11.49572225,7.07320025,7.654365,10,True,False,False
509,1.425,1.125,0.4375,27.08794725,10.77281,4.72019175,8.3631025,18,True,False,False
510,1.5875,1.2375,0.4875,33.225614,12.6155275,8.83086925,9.85145125,11,False,False,True
511,1.4875,1.1875,0.4125,34.3879435,17.6050395,6.90310325,7.767763,9,False,False,True
512,1.325,1.0,0.4125,21.885814,8.09378225,5.59902625,6.520385,12,True,False,False
513,1.2125,0.925,0.25,14.5432935,6.2085405,3.04757125,3.685435,7,False,True,False
514,1.3125,1.025,0.4375,24.777463,10.16329575,5.8683465,5.8116475,18,False,True,False
515,1.325,1.0875,0.3875,19.8163005,8.164656,4.52174525,5.8116475,10,False,False,True
516,1.8,1.4,0.4375,48.94541175,18.0586315,9.68135425,14.8834875,17,True,False,False
517,1.575,1.2125,0.475,35.25260325,13.13999325,8.66077225,11.056305,21,True,False,False
518,1.55,1.1875,0.4375,28.81726675,12.34620725,6.066793,9.2135875,10,True,False,False
519,1.55,1.275,0.375,41.276872,16.4710595,8.15048125,9.07184,13,True,False,False
520,1.175,0.8625,0.3,10.44679075,4.32329875,1.74349425,3.5436875,8,False,True,False
521,1.575,1.2625,0.425,30.94347925,13.08329425,7.540967,8.50485,9,False,False,True
522,1.25,0.9375,0.35,17.123098,6.860579,4.01145425,5.0745605,15,True,False,False
523,1.5,1.1625,0.3875,28.81726675,14.514944,6.98815175,6.3786375,10,False,False,True
524,1.2125,0.9625,0.2625,15.762322,8.391452,2.948348,3.7704835,7,False,False,True
525,1.5375,1.175,0.3875,34.0194,14.41572075,9.07184,8.278054,8,False,False,True
526,1.175,0.925,0.3,16.42853525,8.3064035,6.4353365,3.96893,9,False,False,True
527,1.175,0.9375,0.325,16.42853525,6.08096775,4.649318,5.5281525,13,False,False,True
528,1.1625,0.875,0.3,14.75591475,5.71242425,4.60679375,5.2446575,11,False,False,True
529,1.2875,0.9375,0.275,17.19397175,8.51902475,3.7137845,4.252425,6,True,False,False
530,1.525,1.2,0.4125,35.266778,17.98775775,7.2858215,8.6465975,12,False,False,True
531,1.0125,0.7625,0.3,9.02931575,3.50116325,2.56562975,2.6932025,7,False,False,True
532,0.95,0.725,0.25,6.7188315,3.061746,1.11980525,2.324659,6,False,True,False
533,1.3125,1.0125,0.4,22.452804,8.958442,4.12485225,7.93786,13,False,False,True
534,1.0,0.775,0.2875,9.82310175,4.18155125,1.97029025,3.2601925,10,True,False,False
535,1.1125,0.875,0.2875,10.24834425,4.43669675,1.97029025,3.3168915,8,False,False,True
536,1.55,1.2125,0.45,33.40988575,13.25339125,7.52679225,11.056305,13,False,True,False
537,1.45,1.15,0.45,29.80949925,11.60912025,7.35669525,7.824462,8,True,False,False
538,1.95,1.5,0.525,72.234526,33.86347775,16.28678775,19.12173775,11,False,False,True
539,1.525,1.2125,0.3625,37.71900975,22.1976585,6.39281225,8.12213175,9,False,False,True
540,0.575,0.45,0.125,1.814368,0.60951425,0.38271825,0.56699,5,False,True,False
